Generation,FitnessScore,SolvationEnergy,Eisenberg,HelixPropensity
627,17.2892,7.0000,0.3445,1.0981
628,17.2892,7.0000,0.3445,1.0981
629,17.2892,7.0000,0.3445,1.0981
630,17.2892,7.0000,0.3445,1.0981
631,17.2892,7.0000,0.3445,1.0981
632,17.2892,7.0000,0.3445,1.0981
633,17.2892,7.0000,0.3445,1.0981
634,17.2892,7.0000,0.3445,1.0981
635,17.2892,7.0000,0.3445,1.0981
636,17.2892,7.0000,0.3445,1.0981
637,17.2892,7.0000,0.3445,1.0981
638,17.2892,7.0000,0.3445,1.0981
639,17.2892,7.0000,0.3445,1.0981
640,17.2892,7.0000,0.3445,1.0981
641,17.2892,7.0000,0.3445,1.0981
642,17.2892,7.0000,0.3445,1.0981
643,17.2892,7.0000,0.3445,1.0981
644,17.2892,7.0000,0.3445,1.0981
645,17.2892,7.0000,0.3445,1.0981
646,17.2892,7.0000,0.3445,1.0981
647,17.2892,7.0000,0.3445,1.0981
648,17.2892,7.0000,0.3445,1.0981
649,17.2892,7.0000,0.3445,1.0981
650,17.2892,7.0000,0.3445,1.0981
651,17.2892,7.0000,0.3445,1.0981
652,17.2892,7.0000,0.3445,1.0981
653,17.2892,7.0000,0.3445,1.0981
654,17.2892,7.0000,0.3445,1.0981
655,17.2892,7.0000,0.3445,1.0981
656,17.2892,7.0000,0.3445,1.0981
657,17.2892,7.0000,0.3445,1.0981
658,17.2892,7.0000,0.3445,1.0981
659,17.2892,7.0000,0.3445,1.0981
660,17.2892,7.0000,0.3445,1.0981
661,17.2892,7.0000,0.3445,1.0981
662,17.2892,7.0000,0.3445,1.0981
663,17.2892,7.0000,0.3445,1.0981
664,17.2892,7.0000,0.3445,1.0981
665,17.2892,7.0000,0.3445,1.0981
666,17.2892,7.0000,0.3445,1.0981
667,17.2892,7.0000,0.3445,1.0981
668,17.2892,7.0000,0.3445,1.0981
669,17.2892,7.0000,0.3445,1.0981
670,17.2892,7.0000,0.3445,1.0981
671,17.2892,7.0000,0.3445,1.0981
672,17.2892,7.0000,0.3445,1.0981
673,17.2892,7.0000,0.3445,1.0981
674,17.2892,7.0000,0.3445,1.0981
675,17.2892,7.0000,0.3445,1.0981
676,17.2892,7.0000,0.3445,1.0981
677,17.2892,7.0000,0.3445,1.0981
678,17.2892,7.0000,0.3445,1.0981
679,17.2892,7.0000,0.3445,1.0981
680,17.2892,7.0000,0.3445,1.0981
681,17.2892,7.0000,0.3445,1.0981
682,17.2892,7.0000,0.3445,1.0981
683,17.2892,7.0000,0.3445,1.0981
684,17.2892,7.0000,0.3445,1.0981
685,17.2892,7.0000,0.3445,1.0981
686,17.2892,7.0000,0.3445,1.0981
687,17.2892,7.0000,0.3445,1.0981
688,17.2892,7.0000,0.3445,1.0981
689,17.2892,7.0000,0.3445,1.0981
690,17.2892,7.0000,0.3445,1.0981
691,17.2892,7.0000,0.3445,1.0981
692,17.2892,7.0000,0.3445,1.0981
693,17.2892,7.0000,0.3445,1.0981
694,17.2892,7.0000,0.3445,1.0981
695,17.2892,7.0000,0.3445,1.0981
696,17.2892,7.0000,0.3445,1.0981
697,17.2892,7.0000,0.3445,1.0981
698,17.2892,7.0000,0.3445,1.0981
699,17.2892,7.0000,0.3445,1.0981
700,17.2892,7.0000,0.3445,1.0981
701,17.2892,7.0000,0.3445,1.0981
702,17.2892,7.0000,0.3445,1.0981
703,17.2892,7.0000,0.3445,1.0981
704,17.2892,7.0000,0.3445,1.0981
705,17.2892,7.0000,0.3445,1.0981
706,17.2892,7.0000,0.3445,1.0981
707,17.2892,7.0000,0.3445,1.0981
708,17.2892,7.0000,0.3445,1.0981
709,17.2892,7.0000,0.3445,1.0981
710,17.2892,7.0000,0.3445,1.0981
711,17.2892,7.0000,0.3445,1.0981
712,17.2892,7.0000,0.3445,1.0981
713,17.2892,7.0000,0.3445,1.0981
714,17.2892,7.0000,0.3445,1.0981
715,17.2892,7.0000,0.3445,1.0981
716,17.2892,7.0000,0.3445,1.0981
717,17.2892,7.0000,0.3445,1.0981
718,17.2892,7.0000,0.3445,1.0981
719,17.2892,7.0000,0.3445,1.0981
720,17.2892,7.0000,0.3445,1.0981
721,17.2892,7.0000,0.3445,1.0981
722,17.2892,7.0000,0.3445,1.0981
723,17.2892,7.0000,0.3445,1.0981
724,17.2892,7.0000,0.3445,1.0981
725,17.2892,7.0000,0.3445,1.0981
726,17.2892,7.0000,0.3445,1.0981
727,17.2892,7.0000,0.3445,1.0981
728,17.2892,7.0000,0.3445,1.0981
729,17.2892,7.0000,0.3445,1.0981
730,17.2892,7.0000,0.3445,1.0981
731,17.2892,7.0000,0.3445,1.0981
732,17.2892,7.0000,0.3445,1.0981
733,17.2892,7.0000,0.3445,1.0981
734,17.2892,7.0000,0.3445,1.0981
735,17.2892,7.0000,0.3445,1.0981
736,17.2892,7.0000,0.3445,1.0981
737,17.2892,7.0000,0.3445,1.0981
738,17.2892,7.0000,0.3445,1.0981
739,17.2892,7.0000,0.3445,1.0981
740,17.2892,7.0000,0.3445,1.0981
741,17.2892,7.0000,0.3445,1.0981
742,17.2892,7.0000,0.3445,1.0981
743,17.2892,7.0000,0.3445,1.0981
744,17.2892,7.0000,0.3445,1.0981
745,17.2892,7.0000,0.3445,1.0981
746,17.2892,7.0000,0.3445,1.0981
747,17.2892,7.0000,0.3445,1.0981
748,17.2892,7.0000,0.3445,1.0981
749,17.2892,7.0000,0.3445,1.0981
750,17.2892,7.0000,0.3445,1.0981
751,17.2892,7.0000,0.3445,1.0981
752,17.2892,7.0000,0.3445,1.0981
753,17.2892,7.0000,0.3445,1.0981
754,17.2892,7.0000,0.3445,1.0981
755,17.2892,7.0000,0.3445,1.0981
756,17.2892,7.0000,0.3445,1.0981
757,17.2892,7.0000,0.3445,1.0981
758,17.2892,7.0000,0.3445,1.0981
759,17.2892,7.0000,0.3445,1.0981
760,17.2892,7.0000,0.3445,1.0981
761,17.2892,7.0000,0.3445,1.0981
762,17.2892,7.0000,0.3445,1.0981
763,17.2892,7.0000,0.3445,1.0981
764,17.2892,7.0000,0.3445,1.0981
765,17.2892,7.0000,0.3445,1.0981
766,17.2892,7.0000,0.3445,1.0981
767,17.2892,7.0000,0.3445,1.0981
768,17.2892,7.0000,0.3445,1.0981
769,17.2892,7.0000,0.3445,1.0981
770,17.2892,7.0000,0.3445,1.0981
771,17.2892,7.0000,0.3445,1.0981
772,17.2892,7.0000,0.3445,1.0981
773,17.2892,7.0000,0.3445,1.0981
774,17.2892,7.0000,0.3445,1.0981
775,17.2892,7.0000,0.3445,1.0981
776,17.2892,7.0000,0.3445,1.0981
777,17.2892,7.0000,0.3445,1.0981
778,17.2892,7.0000,0.3445,1.0981
779,17.2892,7.0000,0.3445,1.0981
780,17.2892,7.0000,0.3445,1.0981
781,17.2892,7.0000,0.3445,1.0981
782,17.2892,7.0000,0.3445,1.0981
783,17.2892,7.0000,0.3445,1.0981
784,17.2892,7.0000,0.3445,1.0981
785,17.2892,7.0000,0.3445,1.0981
786,17.2892,7.0000,0.3445,1.0981
787,17.2892,7.0000,0.3445,1.0981
788,17.2892,7.0000,0.3445,1.0981
789,17.2892,7.0000,0.3445,1.0981
790,17.2892,7.0000,0.3445,1.0981
791,17.2892,7.0000,0.3445,1.0981
792,17.2892,7.0000,0.3445,1.0981
793,17.2892,7.0000,0.3445,1.0981
794,17.2892,7.0000,0.3445,1.0981
795,17.2892,7.0000,0.3445,1.0981
796,17.2892,7.0000,0.3445,1.0981
797,17.2892,7.0000,0.3445,1.0981
798,17.2892,7.0000,0.3445,1.0981
799,17.2892,7.0000,0.3445,1.0981
800,17.2892,7.0000,0.3445,1.0981
801,17.2892,7.0000,0.3445,1.0981
802,17.2892,7.0000,0.3445,1.0981
803,17.2892,7.0000,0.3445,1.0981
804,17.2892,7.0000,0.3445,1.0981
805,17.2892,7.0000,0.3445,1.0981
806,17.2892,7.0000,0.3445,1.0981
807,17.2892,7.0000,0.3445,1.0981
808,17.2892,7.0000,0.3445,1.0981
809,17.2892,7.0000,0.3445,1.0981
810,17.2892,7.0000,0.3445,1.0981
811,17.2892,7.0000,0.3445,1.0981
812,17.2892,7.0000,0.3445,1.0981
813,17.2892,7.0000,0.3445,1.0981
814,17.2892,7.0000,0.3445,1.0981
815,17.2892,7.0000,0.3445,1.0981
816,17.2892,7.0000,0.3445,1.0981
817,17.2892,7.0000,0.3445,1.0981
818,17.2892,7.0000,0.3445,1.0981
819,17.2892,7.0000,0.3445,1.0981
820,17.2892,7.0000,0.3445,1.0981
821,17.2892,7.0000,0.3445,1.0981
822,17.2892,7.0000,0.3445,1.0981
823,17.2892,7.0000,0.3445,1.0981
824,17.2892,7.0000,0.3445,1.0981
825,17.2892,7.0000,0.3445,1.0981
826,17.2892,7.0000,0.3445,1.0981
827,17.2892,7.0000,0.3445,1.0981
828,17.2892,7.0000,0.3445,1.0981
829,17.2892,7.0000,0.3445,1.0981
830,17.2892,7.0000,0.3445,1.0981
831,17.2892,7.0000,0.3445,1.0981
832,17.2892,7.0000,0.3445,1.0981
833,17.2892,7.0000,0.3445,1.0981
834,17.2892,7.0000,0.3445,1.0981
835,17.2892,7.0000,0.3445,1.0981
836,17.2892,7.0000,0.3445,1.0981
837,17.2892,7.0000,0.3445,1.0981
838,17.2892,7.0000,0.3445,1.0981
839,17.2892,7.0000,0.3445,1.0981
840,17.2892,7.0000,0.3445,1.0981
841,17.2892,7.0000,0.3445,1.0981
842,17.2892,7.0000,0.3445,1.0981
843,17.2892,7.0000,0.3445,1.0981
844,17.2892,7.0000,0.3445,1.0981
845,17.2892,7.0000,0.3445,1.0981
846,17.2892,7.0000,0.3445,1.0981
847,17.2892,7.0000,0.3445,1.0981
848,17.2892,7.0000,0.3445,1.0981
849,17.2892,7.0000,0.3445,1.0981
850,17.2892,7.0000,0.3445,1.0981
851,17.2892,7.0000,0.3445,1.0981
852,17.2892,7.0000,0.3445,1.0981
853,17.2892,7.0000,0.3445,1.0981
854,17.2892,7.0000,0.3445,1.0981
855,17.2892,7.0000,0.3445,1.0981
856,17.2892,7.0000,0.3445,1.0981
857,17.2892,7.0000,0.3445,1.0981
858,17.2892,7.0000,0.3445,1.0981
859,17.2892,7.0000,0.3445,1.0981
860,17.2892,7.0000,0.3445,1.0981
861,17.2892,7.0000,0.3445,1.0981
862,17.2892,7.0000,0.3445,1.0981
863,17.2892,7.0000,0.3445,1.0981
864,17.2892,7.0000,0.3445,1.0981
865,17.2892,7.0000,0.3445,1.0981
866,17.2892,7.0000,0.3445,1.0981
867,17.2892,7.0000,0.3445,1.0981
868,17.2892,7.0000,0.3445,1.0981
869,17.2892,7.0000,0.3445,1.0981
870,17.2892,7.0000,0.3445,1.0981
871,17.2892,7.0000,0.3445,1.0981
872,17.2892,7.0000,0.3445,1.0981
873,17.2892,7.0000,0.3445,1.0981
874,17.2892,7.0000,0.3445,1.0981
875,17.2892,7.0000,0.3445,1.0981
876,17.2892,7.0000,0.3445,1.0981
877,17.2892,7.0000,0.3445,1.0981
878,17.2892,7.0000,0.3445,1.0981
879,17.2892,7.0000,0.3445,1.0981
880,17.2892,7.0000,0.3445,1.0981
881,17.2892,7.0000,0.3445,1.0981
882,17.2892,7.0000,0.3445,1.0981
883,17.2892,7.0000,0.3445,1.0981
884,17.2892,7.0000,0.3445,1.0981
885,17.2892,7.0000,0.3445,1.0981
886,17.2892,7.0000,0.3445,1.0981
887,17.2892,7.0000,0.3445,1.0981
888,17.2892,7.0000,0.3445,1.0981
889,17.2892,7.0000,0.3445,1.0981
890,17.2892,7.0000,0.3445,1.0981
891,17.2892,7.0000,0.3445,1.0981
892,17.2892,7.0000,0.3445,1.0981
893,17.2892,7.0000,0.3445,1.0981
894,17.2892,7.0000,0.3445,1.0981
895,17.2892,7.0000,0.3445,1.0981
896,17.2892,7.0000,0.3445,1.0981
897,17.2892,7.0000,0.3445,1.0981
898,17.2892,7.0000,0.3445,1.0981
899,17.2892,7.0000,0.3445,1.0981
900,17.2892,7.0000,0.3445,1.0981
901,17.2892,7.0000,0.3445,1.0981
902,17.2892,7.0000,0.3445,1.0981
903,17.2892,7.0000,0.3445,1.0981
904,17.2892,7.0000,0.3445,1.0981
905,17.2892,7.0000,0.3445,1.0981
906,17.2892,7.0000,0.3445,1.0981
907,17.2892,7.0000,0.3445,1.0981
908,17.2892,7.0000,0.3445,1.0981
909,17.2892,7.0000,0.3445,1.0981
910,17.2892,7.0000,0.3445,1.0981
911,17.2892,7.0000,0.3445,1.0981
912,17.2892,7.0000,0.3445,1.0981
913,17.2892,7.0000,0.3445,1.0981
914,17.2892,7.0000,0.3445,1.0981
915,17.2892,7.0000,0.3445,1.0981
916,17.2892,7.0000,0.3445,1.0981
917,17.2892,7.0000,0.3445,1.0981
918,17.2892,7.0000,0.3445,1.0981
919,17.2892,7.0000,0.3445,1.0981
920,17.2892,7.0000,0.3445,1.0981
921,17.2892,7.0000,0.3445,1.0981
922,17.2892,7.0000,0.3445,1.0981
923,17.2892,7.0000,0.3445,1.0981
924,17.2892,7.0000,0.3445,1.0981
925,17.2892,7.0000,0.3445,1.0981
926,17.2892,7.0000,0.3445,1.0981
927,17.2892,7.0000,0.3445,1.0981
928,17.2892,7.0000,0.3445,1.0981
929,17.2892,7.0000,0.3445,1.0981
930,17.2892,7.0000,0.3445,1.0981
931,17.2892,7.0000,0.3445,1.0981
932,17.2892,7.0000,0.3445,1.0981
933,17.2892,7.0000,0.3445,1.0981
934,17.2892,7.0000,0.3445,1.0981
935,17.2892,7.0000,0.3445,1.0981
936,17.2892,7.0000,0.3445,1.0981
937,17.2892,7.0000,0.3445,1.0981
938,17.2892,7.0000,0.3445,1.0981
939,17.2892,7.0000,0.3445,1.0981
940,17.2892,7.0000,0.3445,1.0981
941,17.2892,7.0000,0.3445,1.0981
942,17.2892,7.0000,0.3445,1.0981
943,17.2892,7.0000,0.3445,1.0981
944,17.2892,7.0000,0.3445,1.0981
945,17.2892,7.0000,0.3445,1.0981
946,17.2892,7.0000,0.3445,1.0981
947,17.2892,7.0000,0.3445,1.0981
948,17.2892,7.0000,0.3445,1.0981
949,17.2892,7.0000,0.3445,1.0981
950,17.2892,7.0000,0.3445,1.0981
951,17.2892,7.0000,0.3445,1.0981
952,17.2892,7.0000,0.3445,1.0981
953,17.2892,7.0000,0.3445,1.0981
954,17.2892,7.0000,0.3445,1.0981
955,17.2892,7.0000,0.3445,1.0981
956,17.2892,7.0000,0.3445,1.0981
957,17.2892,7.0000,0.3445,1.0981
958,17.2892,7.0000,0.3445,1.0981
959,17.2892,7.0000,0.3445,1.0981
960,17.2892,7.0000,0.3445,1.0981
961,17.2892,7.0000,0.3445,1.0981
962,17.2892,7.0000,0.3445,1.0981
963,17.2892,7.0000,0.3445,1.0981
964,17.2892,7.0000,0.3445,1.0981
965,17.2892,7.0000,0.3445,1.0981
966,17.2892,7.0000,0.3445,1.0981
967,17.2892,7.0000,0.3445,1.0981
968,17.2892,7.0000,0.3445,1.0981
969,17.2892,7.0000,0.3445,1.0981
970,17.2892,7.0000,0.3445,1.0981
971,17.2892,7.0000,0.3445,1.0981
972,17.2892,7.0000,0.3445,1.0981
973,17.2892,7.0000,0.3445,1.0981
974,17.2892,7.0000,0.3445,1.0981
975,17.2892,7.0000,0.3445,1.0981
976,17.2892,7.0000,0.3445,1.0981
977,17.2892,7.0000,0.3445,1.0981
978,17.2892,7.0000,0.3445,1.0981
979,17.2892,7.0000,0.3445,1.0981
980,17.2892,7.0000,0.3445,1.0981
981,17.2892,7.0000,0.3445,1.0981
982,17.2892,7.0000,0.3445,1.0981
983,17.2892,7.0000,0.3445,1.0981
984,17.2892,7.0000,0.3445,1.0981
985,17.2892,7.0000,0.3445,1.0981
986,17.2892,7.0000,0.3445,1.0981
987,17.2892,7.0000,0.3445,1.0981
988,17.2892,7.0000,0.3445,1.0981
989,17.2892,7.0000,0.3445,1.0981
990,17.2892,7.0000,0.3445,1.0981
991,17.2892,7.0000,0.3445,1.0981
992,17.2892,7.0000,0.3445,1.0981
993,17.2892,7.0000,0.3445,1.0981
994,17.2892,7.0000,0.3445,1.0981
995,17.2892,7.0000,0.3445,1.0981
996,17.2892,7.0000,0.3445,1.0981
997,17.2892,7.0000,0.3445,1.0981
998,17.2892,7.0000,0.3445,1.0981
999,17.2892,7.0000,0.3445,1.0981
1000,17.2892,7.0000,0.3445,1.0981
1001,17.2892,7.0000,0.3445,1.0981
1002,17.2892,7.0000,0.3445,1.0981
1003,17.2892,7.0000,0.3445,1.0981
1004,17.2892,7.0000,0.3445,1.0981
1005,17.2892,7.0000,0.3445,1.0981
1006,17.2892,7.0000,0.3445,1.0981
1007,17.2892,7.0000,0.3445,1.0981
1008,17.2892,7.0000,0.3445,1.0981
1009,17.2892,7.0000,0.3445,1.0981
1010,17.2892,7.0000,0.3445,1.0981
1011,17.2892,7.0000,0.3445,1.0981
1012,17.2892,7.0000,0.3445,1.0981
1013,17.2892,7.0000,0.3445,1.0981
1014,17.2892,7.0000,0.3445,1.0981
1015,17.2892,7.0000,0.3445,1.0981
1016,17.2892,7.0000,0.3445,1.0981
1017,17.2892,7.0000,0.3445,1.0981
1018,17.2892,7.0000,0.3445,1.0981
1019,17.2892,7.0000,0.3445,1.0981
1020,17.2892,7.0000,0.3445,1.0981
1021,17.2892,7.0000,0.3445,1.0981
1022,17.2892,7.0000,0.3445,1.0981
1023,17.2892,7.0000,0.3445,1.0981
1024,17.2892,7.0000,0.3445,1.0981
1025,17.2892,7.0000,0.3445,1.0981
1026,17.2892,7.0000,0.3445,1.0981
1027,17.2892,7.0000,0.3445,1.0981
1028,17.2892,7.0000,0.3445,1.0981
1029,17.2892,7.0000,0.3445,1.0981
1030,17.2892,7.0000,0.3445,1.0981
1031,17.2892,7.0000,0.3445,1.0981
1032,17.2892,7.0000,0.3445,1.0981
1033,17.2892,7.0000,0.3445,1.0981
1034,17.2892,7.0000,0.3445,1.0981
1035,17.2892,7.0000,0.3445,1.0981
1036,17.2892,7.0000,0.3445,1.0981
1037,17.2892,7.0000,0.3445,1.0981
1038,17.2892,7.0000,0.3445,1.0981
1039,17.2892,7.0000,0.3445,1.0981
1040,17.2892,7.0000,0.3445,1.0981
1041,17.2892,7.0000,0.3445,1.0981
1042,17.2892,7.0000,0.3445,1.0981
1043,17.2892,7.0000,0.3445,1.0981
1044,17.2892,7.0000,0.3445,1.0981
1045,17.2892,7.0000,0.3445,1.0981
1046,17.2892,7.0000,0.3445,1.0981
1047,17.2892,7.0000,0.3445,1.0981
1048,17.2892,7.0000,0.3445,1.0981
1049,17.2892,7.0000,0.3445,1.0981
1050,17.2892,7.0000,0.3445,1.0981
1051,17.2892,7.0000,0.3445,1.0981
1052,17.2892,7.0000,0.3445,1.0981
1053,17.2892,7.0000,0.3445,1.0981
1054,17.2892,7.0000,0.3445,1.0981
1055,17.2892,7.0000,0.3445,1.0981
1056,17.2892,7.0000,0.3445,1.0981
1057,17.2892,7.0000,0.3445,1.0981
1058,17.2892,7.0000,0.3445,1.0981
1059,17.2892,7.0000,0.3445,1.0981
1060,17.2892,7.0000,0.3445,1.0981
1061,17.2892,7.0000,0.3445,1.0981
1062,17.2892,7.0000,0.3445,1.0981
1063,17.2892,7.0000,0.3445,1.0981
1064,17.2892,7.0000,0.3445,1.0981
1065,17.2892,7.0000,0.3445,1.0981
1066,17.2892,7.0000,0.3445,1.0981
1067,17.2892,7.0000,0.3445,1.0981
1068,17.2892,7.0000,0.3445,1.0981
1069,17.2892,7.0000,0.3445,1.0981
1070,17.2892,7.0000,0.3445,1.0981
1071,17.2892,7.0000,0.3445,1.0981
1072,17.2892,7.0000,0.3445,1.0981
1073,17.2892,7.0000,0.3445,1.0981
1074,17.2892,7.0000,0.3445,1.0981
1075,17.2892,7.0000,0.3445,1.0981
1076,17.2892,7.0000,0.3445,1.0981
1077,17.2892,7.0000,0.3445,1.0981
1078,17.2892,7.0000,0.3445,1.0981
1079,17.2892,7.0000,0.3445,1.0981
1080,17.2892,7.0000,0.3445,1.0981
1081,17.2892,7.0000,0.3445,1.0981
1082,17.2892,7.0000,0.3445,1.0981
1083,17.2892,7.0000,0.3445,1.0981
1084,17.2892,7.0000,0.3445,1.0981
1085,17.2892,7.0000,0.3445,1.0981
1086,17.2892,7.0000,0.3445,1.0981
1087,17.2892,7.0000,0.3445,1.0981
1088,17.2892,7.0000,0.3445,1.0981
1089,17.2892,7.0000,0.3445,1.0981
1090,17.2892,7.0000,0.3445,1.0981
1091,17.2892,7.0000,0.3445,1.0981
1092,17.2892,7.0000,0.3445,1.0981
1093,17.2892,7.0000,0.3445,1.0981
1094,17.2892,7.0000,0.3445,1.0981
1095,17.2892,7.0000,0.3445,1.0981
1096,17.2892,7.0000,0.3445,1.0981
1097,17.2892,7.0000,0.3445,1.0981
1098,17.2892,7.0000,0.3445,1.0981
1099,17.2892,7.0000,0.3445,1.0981
1100,17.2892,7.0000,0.3445,1.0981
1101,17.2892,7.0000,0.3445,1.0981
1102,17.2892,7.0000,0.3445,1.0981
1103,17.2892,7.0000,0.3445,1.0981
1104,17.2892,7.0000,0.3445,1.0981
1105,17.2892,7.0000,0.3445,1.0981
1106,17.2892,7.0000,0.3445,1.0981
1107,17.2892,7.0000,0.3445,1.0981
1108,17.2892,7.0000,0.3445,1.0981
1109,17.2892,7.0000,0.3445,1.0981
1110,17.2892,7.0000,0.3445,1.0981
1111,17.2892,7.0000,0.3445,1.0981
1112,17.2892,7.0000,0.3445,1.0981
1113,17.2892,7.0000,0.3445,1.0981
1114,17.2892,7.0000,0.3445,1.0981
1115,17.2892,7.0000,0.3445,1.0981
1116,17.2892,7.0000,0.3445,1.0981
1117,17.2892,7.0000,0.3445,1.0981
1118,17.2892,7.0000,0.3445,1.0981
1119,17.2892,7.0000,0.3445,1.0981
1120,17.2892,7.0000,0.3445,1.0981
1121,17.2892,7.0000,0.3445,1.0981
1122,17.2892,7.0000,0.3445,1.0981
1123,17.2892,7.0000,0.3445,1.0981
1124,17.2892,7.0000,0.3445,1.0981
1125,17.2892,7.0000,0.3445,1.0981
1126,17.2892,7.0000,0.3445,1.0981
1127,17.2892,7.0000,0.3445,1.0981
1128,17.2892,7.0000,0.3445,1.0981
1129,17.2892,7.0000,0.3445,1.0981
1130,17.2892,7.0000,0.3445,1.0981
1131,17.2892,7.0000,0.3445,1.0981
1132,17.2892,7.0000,0.3445,1.0981
1133,17.2892,7.0000,0.3445,1.0981
1134,17.2892,7.0000,0.3445,1.0981
1135,17.2892,7.0000,0.3445,1.0981
1136,17.2892,7.0000,0.3445,1.0981
1137,17.2892,7.0000,0.3445,1.0981
1138,17.2892,7.0000,0.3445,1.0981
1139,17.2892,7.0000,0.3445,1.0981
1140,17.2892,7.0000,0.3445,1.0981
1141,17.2892,7.0000,0.3445,1.0981
1142,17.2892,7.0000,0.3445,1.0981
1143,17.2892,7.0000,0.3445,1.0981
1144,17.2892,7.0000,0.3445,1.0981
1145,17.2892,7.0000,0.3445,1.0981
1146,17.2892,7.0000,0.3445,1.0981
1147,17.2892,7.0000,0.3445,1.0981
1148,17.2892,7.0000,0.3445,1.0981
1149,17.2892,7.0000,0.3445,1.0981
1150,17.2892,7.0000,0.3445,1.0981
1151,17.2892,7.0000,0.3445,1.0981
1152,17.2892,7.0000,0.3445,1.0981
1153,17.2892,7.0000,0.3445,1.0981
1154,17.2892,7.0000,0.3445,1.0981
1155,17.2892,7.0000,0.3445,1.0981
1156,17.2892,7.0000,0.3445,1.0981
1157,17.2892,7.0000,0.3445,1.0981
1158,17.2892,7.0000,0.3445,1.0981
1159,17.2892,7.0000,0.3445,1.0981
1160,17.2892,7.0000,0.3445,1.0981
1161,17.2892,7.0000,0.3445,1.0981
1162,17.2892,7.0000,0.3445,1.0981
1163,17.2892,7.0000,0.3445,1.0981
1164,17.2892,7.0000,0.3445,1.0981
1165,17.2892,7.0000,0.3445,1.0981
1166,17.2892,7.0000,0.3445,1.0981
1167,17.2892,7.0000,0.3445,1.0981
1168,17.2892,7.0000,0.3445,1.0981
1169,17.2892,7.0000,0.3445,1.0981
1170,17.2892,7.0000,0.3445,1.0981
1171,17.2892,7.0000,0.3445,1.0981
1172,17.2892,7.0000,0.3445,1.0981
1173,17.2892,7.0000,0.3445,1.0981
1174,17.2892,7.0000,0.3445,1.0981
1175,17.2892,7.0000,0.3445,1.0981
1176,17.2892,7.0000,0.3445,1.0981
1177,17.2892,7.0000,0.3445,1.0981
1178,17.2892,7.0000,0.3445,1.0981
1179,17.2892,7.0000,0.3445,1.0981
1180,17.2892,7.0000,0.3445,1.0981
1181,17.2892,7.0000,0.3445,1.0981
1182,17.2892,7.0000,0.3445,1.0981
1183,17.2892,7.0000,0.3445,1.0981
1184,17.2892,7.0000,0.3445,1.0981
1185,17.2892,7.0000,0.3445,1.0981
1186,17.2892,7.0000,0.3445,1.0981
1187,17.2892,7.0000,0.3445,1.0981
1188,17.2892,7.0000,0.3445,1.0981
1189,17.2892,7.0000,0.3445,1.0981
1190,17.2892,7.0000,0.3445,1.0981
1191,17.2892,7.0000,0.3445,1.0981
1192,17.2892,7.0000,0.3445,1.0981
1193,17.2892,7.0000,0.3445,1.0981
1194,17.2892,7.0000,0.3445,1.0981
1195,17.2892,7.0000,0.3445,1.0981
1196,17.2892,7.0000,0.3445,1.0981
1197,17.2892,7.0000,0.3445,1.0981
1198,17.2892,7.0000,0.3445,1.0981
1199,17.2892,7.0000,0.3445,1.0981
1200,17.2892,7.0000,0.3445,1.0981
1201,17.2892,7.0000,0.3445,1.0981
1202,17.2892,7.0000,0.3445,1.0981
1203,17.2892,7.0000,0.3445,1.0981
1204,17.2892,7.0000,0.3445,1.0981
1205,17.2892,7.0000,0.3445,1.0981
1206,17.2892,7.0000,0.3445,1.0981
1207,17.2892,7.0000,0.3445,1.0981
1208,17.2892,7.0000,0.3445,1.0981
1209,17.2892,7.0000,0.3445,1.0981
1210,17.2892,7.0000,0.3445,1.0981
1211,17.2892,7.0000,0.3445,1.0981
1212,17.2892,7.0000,0.3445,1.0981
1213,17.2892,7.0000,0.3445,1.0981
1214,17.2892,7.0000,0.3445,1.0981
1215,17.2892,7.0000,0.3445,1.0981
1216,17.2892,7.0000,0.3445,1.0981
1217,17.2892,7.0000,0.3445,1.0981
1218,17.2892,7.0000,0.3445,1.0981
1219,17.2892,7.0000,0.3445,1.0981
1220,17.2892,7.0000,0.3445,1.0981
1221,17.2892,7.0000,0.3445,1.0981
1222,17.2892,7.0000,0.3445,1.0981
1223,17.2892,7.0000,0.3445,1.0981
1224,17.2892,7.0000,0.3445,1.0981
1225,17.2892,7.0000,0.3445,1.0981
1226,17.2892,7.0000,0.3445,1.0981
1227,17.2892,7.0000,0.3445,1.0981
1228,17.2892,7.0000,0.3445,1.0981
1229,17.2892,7.0000,0.3445,1.0981
1230,17.2892,7.0000,0.3445,1.0981
1231,17.2892,7.0000,0.3445,1.0981
1232,17.2892,7.0000,0.3445,1.0981
1233,17.2892,7.0000,0.3445,1.0981
1234,17.2892,7.0000,0.3445,1.0981
1235,17.2892,7.0000,0.3445,1.0981
1236,17.2892,7.0000,0.3445,1.0981
1237,17.2892,7.0000,0.3445,1.0981
1238,17.2892,7.0000,0.3445,1.0981
1239,17.2892,7.0000,0.3445,1.0981
1240,17.2892,7.0000,0.3445,1.0981
1241,17.2892,7.0000,0.3445,1.0981
1242,17.2892,7.0000,0.3445,1.0981
1243,17.2892,7.0000,0.3445,1.0981
1244,17.2892,7.0000,0.3445,1.0981
1245,17.2892,7.0000,0.3445,1.0981
1246,17.2892,7.0000,0.3445,1.0981
1247,17.2892,7.0000,0.3445,1.0981
1248,17.2892,7.0000,0.3445,1.0981
1249,17.2892,7.0000,0.3445,1.0981
